# timestamps [seconds],pts
448970.414978,836842
448970.423047,837371
448970.431116,837899
448970.439185,838428
448970.447254,838957
448970.455323,839486
448970.463392,840015
448970.471462,840543
448970.479531,841072
448970.487600,841601
448970.495669,842130
448970.503738,842659
448970.511807,843187
448970.519876,843716
448970.527946,844245
448970.536015,844774
448970.544084,845303
448970.552153,845831
448970.560222,846360
448970.568291,846889
448970.576361,847418
448970.584430,847947
448970.592499,848476
448970.600568,849004
448970.608637,849533
448970.616706,850062
448970.624775,850591
448970.632845,851120
448970.640914,851648
448970.648983,852177
448970.657052,852706
448970.665121,853235
448970.673190,853764
448970.681259,854292
448970.689329,854821
448970.697398,855350
448970.705467,855879
448970.713536,856408
448970.721605,856937
448970.729674,857465
448970.737743,857994
448970.745813,858523
448970.753882,859052
448970.761951,859581
448970.770020,860109
448970.778089,860638
448970.786158,861167
448970.794228,861696
448970.802297,862225
448970.810366,862753
448970.818435,863282
448970.826504,863811
448970.834573,864340
448970.842642,864869
448970.850712,865398
448970.858781,865926
448970.866850,866455
448970.874919,866984
448970.882988,867513
448970.891057,868042
448970.899126,868570
448970.907196,869099
448970.915265,869628
448970.923334,870157
448970.931403,870686
448970.939472,871214
448970.947541,871743
448970.955610,872272
448970.963680,872801
448970.971749,873330
448970.979818,873859
448970.987887,874387
448970.995956,874916
448971.004025,875445
448971.012095,875974
448971.020164,876503
448971.028233,877031
448971.036302,877560
448971.044371,878089
448971.052440,878618
448971.060509,879147
448971.068579,879675
448971.076648,880204
448971.084717,880733
448971.092786,881262
448971.108924,882319
448971.116993,882848
448971.125063,883377
448971.133132,883906
448971.141201,884435
448971.149270,884964
448971.157339,885492
448971.165408,886021
448971.173477,886550
448971.181547,887079
448971.189616,887608
448971.197685,888136
448971.205754,888665
448971.213823,889194
448971.221892,889723
448971.229962,890252
448971.238031,890780
448971.246100,891309
448971.254169,891838
448971.262238,892367
448971.270307,892896
448971.278376,893425
448971.286446,893953
448971.294515,894482
448971.302584,895011
448971.310653,895540
448971.318722,896069
448971.326791,896597
448971.334860,897126
448971.342930,897655
448971.350999,898184
448971.359068,898713
448971.367137,899241
448971.375206,899770
448971.383275,900299
448971.391345,900828
448971.399414,901357
448971.407483,901886
448971.415552,902414
448971.423621,902943
448971.431690,903472
448971.439759,904001
448971.447829,904530
448971.455898,905058
448971.463967,905587
448971.472036,906116
448971.480105,906645
448971.488174,907174
448971.496243,907702
448971.504313,908231
448971.512382,908760
448971.520451,909289
448971.528520,909818
448971.536589,910346
448971.544658,910875
448971.552727,911404
448971.560797,911933
448971.568866,912462
448971.576935,912991
448971.585004,913519
448971.593073,914048
448971.601142,914577
448971.609212,915106
448971.617281,915635
448971.625350,916163
448971.633419,916692
448971.641488,917221
448971.649557,917750
448971.657626,918279
448971.665696,918808
448971.673765,919336
448971.681834,919865
448971.689903,920394
448971.697972,920923
448971.706041,921452
448971.714110,921980
448971.722180,922509
448971.730249,923038
448971.738318,923567
448971.746387,924096
448971.754456,924624
448971.762525,925153
448971.770594,925682
448971.778664,926211
448971.786733,926740
448971.794802,927268
448971.802871,927797
448971.810940,928326
448971.819009,928855
448971.827079,929384
448971.835148,929913
448971.843217,930441
448971.851286,930970
448971.859355,931499
448971.867424,932028
448971.875493,932557
448971.883563,933085
448971.891632,933614
448971.899701,934143
448971.907770,934672
448971.915839,935201
448971.923908,935729
448971.931977,936258
448971.940047,936787
448971.948116,937316
448971.956185,937845
448971.964254,938374
448971.972323,938902
448971.980392,939431
448971.988461,939960
448971.996531,940489
448972.004600,941018
448972.012669,941546
448972.020738,942075
448972.028807,942604
448972.036876,943133
448972.044946,943662
448972.053015,944190
448972.061084,944719
448972.069153,945248
448972.077222,945777
448972.085291,946306
448972.093360,946834
448972.101430,947363
448972.109499,947892
448972.117568,948421
448972.125637,948950
448972.133706,949479
448972.141775,950007
448972.149844,950536
448972.157914,951065
448972.165983,951594
448972.174052,952123
448972.182121,952651
448972.190190,953180
448972.198259,953709
448972.206329,954238
448972.214398,954767
448972.222467,955296
448972.230536,955824
448972.238605,956353
448972.246674,956882
448972.254743,957411
448972.262813,957940
448972.270882,958468
448972.278951,958997
448972.287020,959526
448972.295089,960055
448972.303158,960584
448972.311227,961112
448972.319297,961641
448972.327366,962170
448972.335435,962699
448972.343504,963228
448972.351573,963756
448972.359642,964285
448972.367711,964814
448972.375781,965343
448972.383850,965872
448972.391919,966401
448972.399988,966929
448972.408057,967458
448972.416126,967987
448972.424196,968516
448972.432265,969045
448972.440334,969573
448972.448403,970102
448972.456472,970631
448972.464541,971160
448972.472610,971689
448972.480680,972218
448972.488749,972746
448972.496818,973275
448972.504887,973804
448972.512956,974333
448972.521025,974862
448972.529094,975390
448972.537164,975919
448972.545233,976448
448972.553302,976977
448972.561371,977506
448972.569440,978034
448972.577509,978563
448972.585578,979092
448972.593648,979621
448972.601717,980150
448972.609786,980678
448972.617855,981207
448972.625924,981736
448972.633993,982265
448972.642062,982794
448972.650132,983323
448972.658201,983851
448972.666270,984380
448972.674339,984909
448972.682408,985438
448972.690477,985967
448972.698546,986495
448972.706616,987024
448972.714685,987553
448972.722754,988082
448972.730823,988611
448972.738892,989139
448972.746961,989668
448972.755031,990197
448972.763100,990726
448972.771169,991255
448972.779238,991784
448972.787307,992312
448972.795376,992841
448972.803445,993370
448972.811515,993899
448972.819584,994428
448972.827653,994956
448972.835722,995485
448972.843791,996014
448972.851860,996543
448972.859929,997072
448972.867999,997600
448972.876068,998129
448972.884137,998658
448972.892206,999187
448972.900275,999716
448972.908344,1000244
448972.916414,1000773
448972.924483,1001302
448972.932552,1001831
448972.940621,1002360
448972.948690,1002889
448972.956759,1003417
448972.964828,1003946
448972.972898,1004475
448972.980967,1005004
448972.989036,1005533
448972.997105,1006061
448973.005174,1006590
448973.013243,1007119
448973.021312,1007648
448973.029382,1008177
448973.037451,1008705
448973.045520,1009234
448973.053589,1009763
448973.061658,1010292
448973.069727,1010821
448973.077796,1011349
448973.085866,1011878
448973.093935,1012407
448973.102004,1012936
448973.110073,1013465
448973.118142,1013994
448973.126211,1014522
448973.134281,1015051
448973.142350,1015580
448973.150419,1016109
448973.158488,1016638
448973.166557,1017166
448973.174626,1017695
448973.182695,1018224
448973.190765,1018753
448973.198834,1019282
448973.206903,1019811
448973.214972,1020339
448973.223041,1020868
448973.231110,1021397
448973.239179,1021926
448973.247249,1022455
448973.255318,1022983
448973.263387,1023512
448973.271456,1024041
448973.279525,1024570
448973.287594,1025099
448973.295663,1025627
448973.303733,1026156
448973.311802,1026685
448973.319871,1027214
448973.327940,1027743
448973.336009,1028271
448973.344078,1028800
448973.352148,1029329
448973.360217,1029858
448973.368286,1030387
448973.376355,1030916
448973.384424,1031444
448973.392493,1031973
448973.400562,1032502
448973.408632,1033031
448973.416701,1033560
448973.424770,1034088
448973.432839,1034617
448973.440908,1035146
448973.448977,1035675
448973.457046,1036204
448973.465116,1036733
448973.473185,1037261
448973.481254,1037790
448973.489323,1038319
448973.497392,1038848
448973.505461,1039377
448973.513530,1039905
448973.521600,1040434
448973.529669,1040963
448973.537738,1041492
448973.545807,1042021
448973.553876,1042549
448973.561945,1043078
448973.570015,1043607
448973.578084,1044136
448973.586153,1044665
448973.594222,1045193
448973.602291,1045722
448973.610360,1046251
448973.618429,1046780
448973.626499,1047309
448973.634568,1047838
448973.642637,1048366
448973.650706,1048895
448973.658775,1049424
448973.666844,1049953
448973.674913,1050482
448973.682983,1051010
448973.691052,1051539
448973.699121,1052068
448973.707190,1052597
448973.715259,1053126
448973.723328,1053654
448973.731398,1054183
448973.739467,1054712
448973.747536,1055241
448973.755605,1055770
448973.763674,1056299
448973.771743,1056827
448973.779812,1057356
448973.787882,1057885
448973.795951,1058414
448973.804020,1058943
448973.812089,1059471
448973.820158,1060000
448973.828227,1060529
448973.836296,1061058
448973.844366,1061587
448973.852435,1062115
448973.860504,1062644
448973.868573,1063173
448973.876642,1063702
448973.884711,1064231
448973.892780,1064759
448973.900850,1065288
448973.908919,1065817
448973.916988,1066346
448973.925057,1066875
448973.933126,1067404
448973.941195,1067932
448973.949265,1068461
448973.957334,1068990
448973.965403,1069519
448973.973472,1070048
448973.981541,1070576
448973.989610,1071105
448973.997679,1071634
448974.005749,1072163
448974.013818,1072692
448974.021887,1073221
448974.029956,1073749
448974.038025,1074278
448974.046094,1074807
448974.054163,1075336
448974.062233,1075865
448974.070302,1076393
448974.078371,1076922
448974.086440,1077451
448974.094509,1077980
448974.102578,1078509
448974.110647,1079037
448974.118717,1079566
448974.126786,1080095
448974.142924,1081153
448974.150993,1081681
448974.159062,1082210
448974.167131,1082739
448974.175201,1083268
448974.183270,1083797
448974.191339,1084326
448974.199408,1084854
448974.207477,1085383
448974.215546,1085912
448974.223616,1086441
448974.231685,1086970
448974.239754,1087498
448974.247823,1088027
448974.255892,1088556
448974.263961,1089085
448974.272030,1089614
448974.280100,1090142
448974.288169,1090671
448974.296238,1091200
448974.304307,1091729
448974.312376,1092258
448974.328514,1093315
448974.336584,1093844
448974.344653,1094373
448974.352722,1094902
448974.360791,1095431
448974.368860,1095959
448974.376929,1096488
448974.384999,1097017
448974.393068,1097546
448974.401137,1098075
448974.409206,1098603
448974.417275,1099132
448974.425344,1099661
448974.433413,1100190
448974.441483,1100719
448974.449552,1101248
448974.457621,1101776
448974.465690,1102305
448974.473759,1102834
448974.481828,1103363
448974.489897,1103892
448974.497967,1104420
448974.506036,1104949
448974.514105,1105478
448974.522174,1106007
448974.530243,1106536
448974.538312,1107064
448974.546381,1107593
448974.554451,1108122
448974.562520,1108651
448974.570589,1109180
448974.578658,1109708
448974.586727,1110237
448974.594796,1110766
448974.602865,1111295
448974.610935,1111824
448974.627073,1112881
448974.635142,1113410
448974.643211,1113939
448974.651280,1114468
448974.659350,1114997
448974.667419,1115525
448974.683557,1116583
448974.691626,1117112
448974.699695,1117641
448974.707764,1118169
448974.715834,1118698
448974.723903,1119227
448974.731972,1119756
448974.740041,1120285
448974.748110,1120814
448974.756179,1121342
448974.764248,1121871
448974.772318,1122400
448974.780387,1122929
448974.788456,1123458
448974.796525,1123986
448974.804594,1124515
448974.812663,1125044
448974.820732,1125573
448974.828802,1126102
448974.836871,1126630
448974.844940,1127159
448974.853009,1127688
448974.861078,1128217
448974.869147,1128746
448974.877216,1129274
448974.885286,1129803
448974.893355,1130332
448974.901424,1130861
448974.909493,1131390
448974.917562,1131919
448974.925631,1132447
448974.933701,1132976
448974.941770,1133505
448974.949839,1134034
448974.957908,1134563
448974.965977,1135091
448974.974046,1135620
448974.982115,1136149
448974.990185,1136678
448974.998254,1137207
448975.006323,1137736
448975.014392,1138264
448975.022461,1138793
448975.030530,1139322
448975.038599,1139851
448975.046669,1140380
448975.054738,1140908
448975.062807,1141437
448975.070876,1141966
448975.078945,1142495
448975.087014,1143024
448975.095084,1143552
448975.103153,1144081
448975.111222,1144610
448975.119291,1145139
448975.127360,1145668
448975.135429,1146196
448975.143498,1146725
448975.151568,1147254
448975.159637,1147783
448975.167706,1148312
448975.175775,1148841
448975.183844,1149369
448975.191913,1149898
448975.199982,1150427
448975.208052,1150956
448975.216121,1151485
448975.224190,1152013
448975.232259,1152542
448975.240328,1153071
448975.248397,1153600
448975.256467,1154129
448975.264536,1154658
448975.272605,1155186
448975.280674,1155715
448975.288743,1156244
448975.296812,1156773
448975.304881,1157302
448975.312951,1157830
448975.321020,1158359
448975.329089,1158888
448975.337158,1159417
448975.345227,1159946
448975.353296,1160474
448975.361365,1161003
448975.369435,1161532
448975.377504,1162061
448975.385573,1162590
448975.393642,1163118
448975.401711,1163647
448975.409780,1164176
448975.417849,1164705
448975.425919,1165234
448975.433988,1165763
448975.442057,1166291
448975.450126,1166820
448975.458195,1167349
448975.466264,1167878
448975.474334,1168407
448975.482403,1168935
448975.490472,1169464
448975.498541,1169993
448975.506610,1170522
448975.514679,1171051
448975.522748,1171579
448975.530818,1172108
448975.538887,1172637
448975.546956,1173166
448975.555025,1173695
448975.563094,1174224
448975.571163,1174752
448975.579232,1175281
448975.587302,1175810
448975.595371,1176339
448975.603440,1176868
448975.611509,1177396
448975.619578,1177925
448975.627647,1178454
448975.635716,1178983
448975.643786,1179512
448975.651855,1180040
448975.659924,1180569
448975.667993,1181098
448975.676062,1181627
448975.684131,1182156
448975.692200,1182684
448975.700270,1183213
448975.708339,1183742
448975.716408,1184271
448975.724477,1184800
448975.732546,1185329
448975.740615,1185857
448975.748685,1186386
448975.756754,1186915
448975.764823,1187444
448975.772892,1187973
448975.780961,1188501
448975.789030,1189030
448975.797099,1189559
448975.805169,1190088
448975.813238,1190617
448975.821307,1191145
448975.829376,1191674
448975.837445,1192203
448975.845514,1192732
448975.853583,1193261
448975.861653,1193790
448975.869722,1194318
448975.877791,1194847
448975.885860,1195376
448975.893929,1195905
448975.901998,1196434
448975.910068,1196962
448975.918137,1197491
448975.926206,1198020
448975.934275,1198549
448975.942344,1199078
448975.950413,1199606
448975.958482,1200135
448975.966552,1200664
448975.974621,1201193
448975.982690,1201722
448975.990759,1202251
448975.998828,1202779
448976.006897,1203308
448976.014966,1203837
448976.023036,1204366
448976.031105,1204895
448976.039174,1205423
448976.047243,1205952
448976.055312,1206481
448976.063381,1207010
448976.071450,1207539
448976.079520,1208067
448976.087589,1208596
448976.095658,1209125
448976.103727,1209654
448976.111796,1210183
448976.119865,1210711
448976.127935,1211240
448976.136004,1211769
448976.144073,1212298
448976.152142,1212827
448976.160211,1213356
448976.168280,1213884
448976.176349,1214413
448976.184419,1214942
448976.192488,1215471
448976.200557,1216000
448976.208626,1216528
448976.216695,1217057
448976.224764,1217586
448976.232833,1218115
448976.240903,1218644
448976.248972,1219173
448976.257041,1219701
448976.265110,1220230
448976.273179,1220759
448976.281248,1221288
448976.289317,1221817
448976.297387,1222345
448976.305456,1222874
448976.313525,1223403
448976.321594,1223932
448976.329663,1224461
448976.337732,1224989
448976.345802,1225518
448976.353871,1226047
448976.361940,1226576
448976.370009,1227105
448976.378078,1227633
448976.386147,1228162
448976.394216,1228691
448976.402286,1229220
448976.410355,1229749
448976.418424,1230278
448976.426493,1230806
448976.434562,1231335
448976.442631,1231864
448976.450700,1232393
448976.458770,1232922
448976.466839,1233450
448976.474908,1233979
448976.482977,1234508
448976.491046,1235037
448976.499115,1235566
448976.507184,1236094
448976.515254,1236623
448976.523323,1237152
448976.531392,1237681
448976.539461,1238210
448976.547530,1238739
448976.555599,1239267
448976.563669,1239796
448976.571738,1240325
448976.579807,1240854
448976.587876,1241383
448976.595945,1241911
448976.604014,1242440
448976.612083,1242969
448976.620153,1243498
448976.628222,1244027
448976.636291,1244555
448976.644360,1245084
448976.652429,1245613
448976.660498,1246142
448976.668567,1246671
448976.676637,1247200
448976.684706,1247728
448976.692775,1248257
448976.700844,1248786
448976.708913,1249315
448976.716982,1249844
448976.725051,1250372
448976.733121,1250901
448976.741190,1251430
448976.749259,1251959
448976.757328,1252488
448976.765397,1253016
448976.773466,1253545
448976.781535,1254074
448976.789605,1254603
448976.797674,1255132
448976.805743,1255661
448976.813812,1256189
448976.821881,1256718
448976.829950,1257247
448976.838020,1257776
448976.846089,1258305
448976.854158,1258833
448976.862227,1259362
448976.870296,1259891
448976.878365,1260420
448976.886434,1260949
448976.894504,1261477
448976.902573,1262006
448976.910642,1262535
448976.918711,1263064
448976.926780,1263593
448976.934849,1264121
448976.942918,1264650
448976.950988,1265179
448976.959057,1265708
448976.967126,1266237
448976.975195,1266766
448976.983264,1267294
448976.991333,1267823
448976.999402,1268352
448977.007472,1268881
448977.015541,1269410
448977.023610,1269938
448977.031679,1270467
448977.039748,1270996
448977.047817,1271525
448977.055887,1272054
448977.063956,1272582
448977.072025,1273111
448977.080094,1273640
448977.088163,1274169
448977.096232,1274698
448977.104301,1275227
448977.112371,1275755
448977.120440,1276284
448977.128509,1276813
448977.136578,1277342
448977.144647,1277871
448977.152716,1278399
448977.160785,1278928
448977.168855,1279457
448977.176924,1279986
448977.184993,1280515
448977.193062,1281043
448977.201131,1281572
448977.209200,1282101
448977.217269,1282630
448977.225339,1283159
448977.233408,1283688
448977.241477,1284216
448977.249546,1284745
448977.257615,1285274
448977.265684,1285803
448977.273754,1286332
448977.281823,1286860
448977.289892,1287389
448977.297961,1287918
448977.306030,1288447
448977.314099,1288976
448977.322168,1289504
448977.330238,1290033
448977.338307,1290562
448977.346376,1291091
448977.354445,1291620
448977.362514,1292148
448977.370583,1292677
448977.378652,1293206
448977.386722,1293735
448977.394791,1294264
448977.402860,1294793
448977.410929,1295321
448977.418998,1295850
448977.435137,1296908
448977.443206,1297437
448977.451275,1297965
448977.459344,1298494
448977.467413,1299023
448977.475482,1299552
448977.483551,1300081
448977.491621,1300610
448977.499690,1301138
448977.507759,1301667
448977.515828,1302196
448977.523897,1302725
448977.531966,1303254
448977.540035,1303782
448977.548105,1304311
448977.556174,1304840
448977.564243,1305369
448977.572312,1305898
448977.580381,1306426
448977.588450,1306955
448977.596519,1307484
448977.604589,1308013
448977.612658,1308542
448977.620727,1309070
448977.628796,1309599
448977.636865,1310128
448977.644934,1310657
448977.653004,1311186
448977.661073,1311715
448977.669142,1312243
448977.677211,1312772
448977.685280,1313301
448977.693349,1313830
448977.701418,1314359
448977.709488,1314887
448977.717557,1315416
448977.725626,1315945
448977.733695,1316474
448977.741764,1317003
448977.749833,1317531
448977.757902,1318060
448977.765972,1318589
448977.774041,1319118
448977.782110,1319647
448977.790179,1320176
448977.798248,1320704
448977.806317,1321233
448977.814386,1321762
448977.822456,1322291
448977.830525,1322820
448977.838594,1323348
448977.846663,1323877
448977.854732,1324406
448977.862801,1324935
448977.870871,1325464
448977.878940,1325992
448977.887009,1326521
448977.895078,1327050
448977.903147,1327579
448977.911216,1328108
448977.919285,1328636
448977.927355,1329165
448977.935424,1329694
448977.943493,1330223
448977.951562,1330752
448977.959631,1331281
448977.967700,1331809
448977.975769,1332338
448977.983839,1332867
448977.991908,1333396
448977.999977,1333925
448978.008046,1334453
448978.016115,1334982
448978.024184,1335511
448978.032253,1336040
448978.040323,1336569
448978.048392,1337098
448978.056461,1337626
448978.064530,1338155
448978.072599,1338684
448978.080668,1339213
448978.088738,1339742
448978.096807,1340270
448978.104876,1340799
448978.112945,1341328
448978.121014,1341857
448978.129083,1342386
448978.137152,1342914
448978.145222,1343443
448978.153291,1343972
448978.161360,1344501
448978.169429,1345030
448978.177498,1345558
448978.185567,1346087
448978.193636,1346616
448978.201706,1347145
448978.209775,1347674
448978.217844,1348203
448978.225913,1348731
448978.233982,1349260
448978.242051,1349789
448978.250120,1350318
448978.258190,1350847
448978.266259,1351375
448978.274328,1351904
448978.282397,1352433
448978.290466,1352962
448978.298535,1353491
448978.306605,1354019
448978.314674,1354548
448978.322743,1355077
448978.330812,1355606
448978.338881,1356135
448978.346950,1356664
448978.355019,1357192
448978.363089,1357721
448978.371158,1358250
448978.379227,1358779
448978.387296,1359308
448978.395365,1359836
448978.403434,1360365
448978.411503,1360894
448978.419573,1361423
448978.427642,1361952
448978.435711,1362480
448978.443780,1363009
448978.451849,1363538
448978.459918,1364067
448978.467988,1364596
448978.476057,1365125
448978.484126,1365653
448978.492195,1366182
448978.500264,1366711
448978.508333,1367240
448978.516402,1367769
448978.524472,1368297
448978.532541,1368826
448978.540610,1369355
448978.548679,1369884
448978.556748,1370413
448978.564817,1370941
448978.572886,1371470
448978.580956,1371999
448978.589025,1372528
448978.597094,1373057
448978.605163,1373585
448978.613232,1374114
448978.621301,1374643
448978.629370,1375172
448978.637440,1375701
448978.645509,1376230
448978.653578,1376758
448978.661647,1377287
448978.669716,1377816
448978.677785,1378345
448978.685854,1378874
448978.693924,1379402
448978.701993,1379931
448978.710062,1380460
448978.718131,1380989
448978.726200,1381518
448978.734269,1382046
448978.742338,1382575
448978.750408,1383104
448978.758477,1383633
448978.766546,1384162
448978.774615,1384691
448978.782684,1385219
448978.790753,1385748
448978.798823,1386277
448978.806892,1386806
448978.814961,1387335
448978.823030,1387863
448978.831099,1388392
448978.839168,1388921
448978.847237,1389450
448978.855307,1389979
448978.863376,1390507
448978.871445,1391036
448978.879514,1391565
448978.887583,1392094
448978.895652,1392623
448978.903721,1393151
448978.911791,1393680
448978.919860,1394209
448978.927929,1394738
448978.935998,1395267
448978.944067,1395796
448978.952136,1396324
448978.960205,1396853
448978.968275,1397382
448978.976344,1397911
448978.984413,1398440
448978.992482,1398968
448979.000551,1399497
448979.008620,1400026
448979.016690,1400555
448979.024759,1401084
448979.032828,1401613
448979.040897,1402141
448979.048966,1402670
448979.057035,1403199
448979.065104,1403728
448979.073174,1404257
448979.081243,1404785
448979.089312,1405314
448979.097381,1405843
448979.105450,1406372
448979.113519,1406901
448979.121588,1407429
448979.129658,1407958
448979.137727,1408487
448979.145796,1409016
448979.153865,1409545
448979.161934,1410073
448979.170003,1410602
448979.178073,1411131
448979.186142,1411660
448979.194211,1412189
448979.202280,1412718
448979.210349,1413246
448979.218418,1413775
448979.226487,1414304
448979.234557,1414833
448979.242626,1415362
448979.250695,1415890
448979.258764,1416419
448979.266833,1416948
448979.274902,1417477
448979.282971,1418006
448979.291041,1418535
448979.299110,1419063
448979.307179,1419592
448979.315248,1420121
448979.323317,1420650
448979.331386,1421179
448979.339455,1421707
448979.347525,1422236
448979.355594,1422765
448979.363663,1423294
448979.371732,1423823
448979.379801,1424351
448979.387870,1424880
448979.395940,1425409
448979.404009,1425938
448979.412078,1426467
448979.420147,1426995
448979.428216,1427524
448979.436285,1428053
448979.444354,1428582
448979.452424,1429111
448979.460493,1429640
448979.468562,1430168
448979.476631,1430697
448979.484700,1431226
448979.492769,1431755
448979.500838,1432284
448979.508908,1432812
448979.516977,1433341
448979.525046,1433870
448979.533115,1434399
448979.541184,1434928
448979.549253,1435456
448979.557322,1435985
448979.565392,1436514
448979.573461,1437043
448979.581530,1437572
448979.589599,1438101
448979.597668,1438629
448979.605737,1439158
448979.613807,1439687
448979.621876,1440216
448979.629945,1440745
448979.638014,1441273
448979.646083,1441802
448979.654152,1442331
448979.662221,1442860
448979.670291,1443389
448979.678360,1443917
448979.686429,1444446
448979.694498,1444975
448979.702567,1445504
448979.710636,1446033
448979.718705,1446561
448979.726775,1447090
448979.734844,1447619
448979.742913,1448148
448979.750982,1448677
448979.759051,1449206
448979.767120,1449734
448979.775189,1450263
448979.783259,1450792
448979.791328,1451321
448979.799397,1451850
448979.807466,1452378
448979.815535,1452907
448979.823604,1453436
448979.831674,1453965
448979.839743,1454494
448979.847812,1455022
448979.855881,1455551
448979.863950,1456080
448979.872019,1456609
448979.880088,1457138
448979.888158,1457667
448979.896227,1458195
448979.904296,1458724
448979.912365,1459253
448979.920434,1459782
448979.928503,1460311
448979.936572,1460839
448979.944642,1461368
448979.952711,1461897
448979.960780,1462426
448979.968849,1462955
448979.976918,1463483
448979.984987,1464012
448979.993057,1464541
448980.001126,1465070
448980.009195,1465599
448980.017264,1466128
448980.025333,1466656
448980.033402,1467185
448980.041471,1467714
448980.049541,1468243
448980.057610,1468772
448980.065679,1469300
448980.073748,1469829
448980.081817,1470358
448980.089886,1470887
448980.097955,1471416
448980.106025,1471944
448980.114094,1472473
448980.122163,1473002
448980.130232,1473531
448980.138301,1474060
448980.146370,1474588
448980.154439,1475117
448980.162509,1475646
448980.170578,1476175
448980.178647,1476704
448980.186716,1477233
448980.194785,1477761
448980.202854,1478290
448980.210924,1478819
448980.218993,1479348
448980.227062,1479877
448980.235131,1480405
448980.243200,1480934
448980.251269,1481463
448980.259338,1481992
448980.267408,1482521
448980.275477,1483050
448980.283546,1483578
448980.291615,1484107
448980.299684,1484636
448980.307753,1485165
448980.315822,1485694
448980.323892,1486222
448980.331961,1486751
448980.340030,1487280
448980.348099,1487809
448980.356168,1488338
448980.364237,1488866
448980.372306,1489395
448980.380376,1489924
448980.388445,1490453
448980.396514,1490982
448980.404583,1491510
448980.412652,1492039
448980.420721,1492568
448980.428791,1493097
448980.436860,1493626
448980.444929,1494155
448980.452998,1494683
448980.461067,1495212
448980.469136,1495741
448980.477205,1496270
448980.485275,1496799
448980.493344,1497327
448980.501413,1497856
448980.509482,1498385
448980.517551,1498914
448980.525620,1499443
448980.533689,1499971
448980.541759,1500500
448980.549828,1501029
448980.557897,1501558
448980.565966,1502087
448980.574035,1502616
448980.582104,1503144
448980.590173,1503673
448980.598243,1504202
448980.606312,1504731
448980.614381,1505260
448980.622450,1505788
448980.630519,1506317
448980.638588,1506846
448980.646658,1507375
448980.654727,1507904
448980.662796,1508432
448980.670865,1508961
448980.678934,1509490
448980.687003,1510019
448980.695072,1510548
448980.703142,1511077
448980.711211,1511605
448980.719280,1512134
448980.727349,1512663
448980.735418,1513192
448980.743487,1513721
448980.751556,1514249
448980.759626,1514778
448980.767695,1515307
448980.775764,1515836
448980.783833,1516365
448980.791902,1516893
448980.799971,1517422
448980.808040,1517951
448980.816110,1518480
448980.824179,1519009
448980.832248,1519538
448980.840317,1520066
448980.848386,1520595
448980.856455,1521124
448980.864524,1521653
448980.872594,1522182
448980.880663,1522710
448980.888732,1523239
448980.896801,1523768
448980.904870,1524297
448980.912939,1524826
448980.921009,1525354
448980.929078,1525883
448980.937147,1526412
448980.945216,1526941
448980.953285,1527470
448980.961354,1527998
448980.969423,1528527
448980.977493,1529056
448980.985562,1529585
448980.993631,1530114
448981.001700,1530643
448981.009769,1531171
448981.017838,1531700
448981.025907,1532229
448981.033977,1532758
448981.042046,1533287
448981.050115,1533815
448981.058184,1534344
448981.066253,1534873
448981.074322,1535402
448981.082391,1535931
448981.090461,1536460
448981.098530,1536988
448981.106599,1537517
448981.114668,1538046
448981.122737,1538575
448981.130806,1539104
448981.138876,1539632
448981.146945,1540161
448981.155014,1540690
448981.163083,1541219
448981.171152,1541748
448981.179221,1542276
448981.187290,1542805
448981.195360,1543334
448981.203429,1543863
448981.211498,1544392
448981.219567,1544920
448981.227636,1545449
448981.235705,1545978
448981.243774,1546507
448981.251844,1547036
448981.259913,1547565
448981.267982,1548093
448981.276051,1548622
448981.284120,1549151
448981.292189,1549680
448981.300258,1550209
448981.308328,1550737
448981.316397,1551266
448981.324466,1551795
448981.332535,1552324
448981.340604,1552853
448981.348673,1553381
448981.356743,1553910
448981.364812,1554439
448981.372881,1554968
448981.380950,1555497
448981.389019,1556025
448981.397088,1556554
448981.405157,1557083
448981.413227,1557612
448981.421296,1558141
448981.429365,1558670
448981.437434,1559198
448981.445503,1559727
448981.453572,1560256
448981.461641,1560785
448981.469711,1561314
448981.477780,1561842
448981.485849,1562371
448981.493918,1562900
448981.501987,1563429
448981.510056,1563958
448981.518126,1564487
448981.526195,1565015
448981.534264,1565544
448981.542333,1566073
448981.550402,1566602
448981.558471,1567131
448981.566540,1567659
448981.574610,1568188
448981.582679,1568717
448981.590748,1569246
448981.598817,1569775
448981.606886,1570303
448981.614955,1570832
448981.623024,1571361
448981.631094,1571890
448981.639163,1572419
448981.647232,1572947
448981.655301,1573476
448981.663370,1574005
448981.671439,1574534
448981.679508,1575063
448981.687578,1575592
448981.695647,1576120
448981.703716,1576649
448981.711785,1577178
448981.719854,1577707
448981.727923,1578236
448981.735992,1578764
448981.744062,1579293
448981.752131,1579822
448981.760200,1580351
448981.768269,1580880
448981.776338,1581408
448981.784407,1581937
448981.792477,1582466
448981.800546,1582995
448981.808615,1583524
448981.816684,1584053
448981.824753,1584581
448981.832822,1585110
448981.840891,1585639
448981.848961,1586168
448981.857030,1586697
448981.865099,1587225
448981.873168,1587754
448981.881237,1588283
448981.889306,1588812
448981.897375,1589341
448981.905445,1589869
448981.913514,1590398
448981.921583,1590927
448981.929652,1591456
448981.937721,1591985
448981.945790,1592513
448981.953859,1593042
448981.961929,1593571
448981.969998,1594100
448981.978067,1594629
448981.986136,1595158
