gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
0.365730999968946,10,0.8708614110946655,0.28440619022859104,0.0743163084180335,0.365730999968946-0,-2869.2303897329625,2873.1245796695166,7513.035420058177,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4482907855282321,-0.49560471575980086,0.7439162166044828,,,,,,
0.3723559999780264,10,0.8396845459938049,0.28432099835384245,0.07390972398487794,0.3723559999780264-0,-2871.5276054162687,2877.385388331319,7514.455483163928,-2645.084996968846,3120.926937549417,7141.077311755936,-0.45288521689484507,-0.4870830984361957,0.7467563428159848,,,,,,
0.38024899997981265,10,0.8984995484352112,0.28405343614918765,0.07373973822726576,0.38024899997981265-0,-2875.3392289559924,2878.848669616925,7513.073415024254,-2645.084996968846,3120.926937549417,7141.077311755936,-0.46050846397429224,-0.4841565358649843,0.7439922065366388,,,,,,
0.3885539999755565,11,0.9598963856697083,0.2836458730684238,0.07366855839270903,0.3885539999755565-0,-2880.546206955779,2879.0346837229586,7509.921663929377,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4709224199738643,-0.4837845076529171,0.7376887043468839,,,,,,
0.3965839999727905,11,0.9363842010498047,0.28329969704016833,0.07362638909563068,0.3965839999727905-0,-2884.883367442092,2878.967703754211,7507.072490275562,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4795967409464912,-0.48391846759041135,0.7319903570392525,,,,,,
0.40511599997989833,11,0.9012668132781982,0.2829738510167622,0.07357446665559386,0.40511599997989833-0,-2888.9770160932067,2879.0108950182303,7504.386149211744,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4877840382487207,-0.4838320850623733,0.726617674911619,,,,,,
0.41277199998148717,11,1.0,0.2827011314369296,0.07353297888671528,0.41277199998148717-0,-2892.3778136631113,2879.0073751023124,7502.077572305451,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4945856333885293,-0.4838391248942085,0.7220005210990321,,,,,,
0.4206139999732841,11,0.8699770569801331,0.2826227164961289,0.07353495222426987,0.4206139999732841-0,-2893.310069961899,2878.854322597765,7501.3343897267405,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4964501459861054,-0.4841452299033038,0.720514155941611,,,,,,
0.4284699999843724,12,1.0,0.2826072160838623,0.07357218406899235,0.4284699999843724-0,-2893.3820056961285,2878.4292071137056,7500.99875622766,-2645.084996968846,3120.926937549417,7141.077311755936,-0.49659401745456444,-0.48499546087142253,0.7198428889434503,,,,,,
0.4364099999656901,12,0.9308897256851196,0.2826889272489458,0.07344072055174711,0.4364099999656901-0,-2892.8035666906426,2879.974314706426,7502.432184090696,-2645.084996968846,3120.926937549417,7141.077311755936,-0.49543713944359247,-0.48190524568598153,0.7227097446695212,,,,,,
0.44441999998525716,12,0.9331800937652588,0.28274524458929956,0.07334817202688715,0.44441999998525716-0,-2892.407735158285,2881.057447812043,7503.422576755508,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4946454763788773,-0.4797389794747478,0.7246905299991447,,,,,,
0.45246099997893907,12,0.9790130853652954,0.28262609166147923,0.07347075389538704,0.45246099997893907-0,-2893.4646202283952,2879.5473312271374,7501.6926863604385,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4967592465190975,-0.48275921264455884,0.7212307492090063,,,,,,
0.4603909999714233,13,0.9964526295661926,0.2825174453601686,0.07344404620176814,0.4603909999714233-0,-2894.8434558340437,2879.648259045019,7500.806809468388,-2645.084996968846,3120.926937549417,7141.077311755936,-0.49951691773039414,-0.48255735700879576,0.7194589954249044,,,,,,
0.46940899998298846,13,0.9916077852249146,0.2825068324823849,0.07345412451837408,0.46940899998298846-0,-2894.9395137684246,2879.5221998681327,7500.655499442396,-2645.084996968846,3120.926937549417,7141.077311755936,-0.4997090335991566,-0.48280947536256813,0.719156375372922,,,,,,
0.47643799998331815,13,1.0,0.28247444519905474,0.0735041343146533,0.47643799998331815-0,-2895.173769623145,2878.9310467098917,7500.094852565645,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5001775453085969,-0.4839917816790493,0.7180350816194193,,,,,,
0.4852559999853838,13,1.0,0.2824353677998476,0.07352593646443717,0.4852559999853838-0,-2895.5729363783,2878.6298829016464,7499.613125196409,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5009758788189064,-0.48459410929554075,0.7170716268809457,,,,,,
0.49245399999199435,14,1.0,0.28239436213195374,0.07350473547183656,0.49245399999199435-0,-2896.125650758121,2878.785652528469,7499.331674232455,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5020813075785496,-0.48428257004189496,0.7165087249530401,,,,,,
0.5007229999755509,14,1.0,0.28230780973267267,0.07350237144022853,0.5007229999755509-0,-2897.16177781048,2878.6590916756545,7498.517638826351,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5041535616832673,-0.48453569174752414,0.7148806541408326,,,,,,
0.5084199999691918,14,1.0,0.28223052586870934,0.07350594778162012,0.5084199999691918-0,-2898.0679793155664,2878.483643863719,7497.757644813128,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5059659646934396,-0.48488658737139567,0.7133606661143853,,,,,,
0.5169499999901745,14,1.0,0.28224941466752385,0.07354283580376197,0.5169499999901745-0,-2897.7312468748246,2878.1219168235943,7497.750263237792,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5052924998119561,-0.4856100414516444,0.7133459029637144,,,,,,
0.5243879999907222,15,1.0,0.2821750732822642,0.07352079000384848,0.5243879999907222-0,-2898.6796949673153,2878.2252824954285,7497.147018107262,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5071893959969375,-0.4854033101079763,0.7121394127026548,,,,,,
0.5325759999686852,15,1.0,0.28201425831879856,0.07347070980630566,0.5325759999686852-0,-2900.7340717992206,2878.470057300095,7495.842320963636,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5112981496607478,-0.4849137604986433,0.7095300184154018,,,,,,
0.5404369999887422,15,1.0,0.28192169842969617,0.07346158589173435,0.5404369999887422-0,-2901.8533438586383,2878.397030264999,7494.983033817751,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5135366937795833,-0.4850598145688358,0.707811444123632,,,,,,
0.5485439999902155,15,1.0,0.28178815133124047,0.0734049161739534,0.5485439999902155-0,-2903.597674543709,2878.7543668592775,7493.956386707121,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5170253551497248,-0.4843451413802788,0.7057581499023721,,,,,,
0.5564159999776166,16,1.0,0.2816662889258915,0.0733320140008702,0.5564159999776166-0,-2905.250272988707,2879.3036215505545,7493.117369589165,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5203305520397211,-0.48324663199772544,0.704080115666459,,,,,,
0.5643889999773819,16,1.0,0.28158513603743157,0.07328756892551724,0.5643889999773819-0,-2906.3361447852553,2879.6233531838384,7492.532028521741,-2645.084996968846,3120.926937549417,7141.077311755936,-0.5225022956328178,-0.48260716873115683,0.7029094335316125,,,,,,
0.5803499999747146,16,1.0,0.28142839258331903,0.07323989616620552,0.5803499999747146-0,-2908.2840964565517,2879.799823584893,7491.122644457053,-2645.067597936607,3120.933498309701,7141.0203368088305,-0.5264329970398899,-0.48226734944961586,0.7002046152964445,,,,,,
