# timestamps [seconds],pts
448970.387912,835061
448970.395982,835590
448970.404051,836119
448970.412120,836647
448970.420189,837176
448970.428258,837705
448970.436327,838234
448970.444397,838763
448970.452466,839291
448970.460535,839820
448970.468604,840349
448970.476673,840878
448970.484742,841407
448970.492812,841936
448970.500881,842464
448970.508950,842993
448970.517019,843522
448970.525088,844051
448970.533157,844580
448970.541227,845108
448970.549296,845637
448970.557365,846166
448970.565434,846695
448970.573503,847224
448970.581572,847752
448970.589641,848281
448970.597711,848810
448970.605780,849339
448970.613849,849868
448970.621918,850397
448970.629987,850925
448970.638056,851454
448970.646126,851983
448970.654195,852512
448970.662264,853041
448970.670333,853569
448970.678402,854098
448970.686471,854627
448970.694541,855156
448970.702610,855685
448970.710679,856213
448970.718748,856742
448970.726817,857271
448970.734886,857800
448970.742956,858329
448970.751025,858858
448970.759094,859386
448970.767163,859915
448970.775232,860444
448970.783301,860973
448970.791371,861502
448970.799440,862030
448970.807509,862559
448970.815578,863088
448970.823647,863617
448970.831716,864146
448970.839786,864675
448970.847855,865203
448970.855924,865732
448970.863993,866261
448970.872062,866790
448970.880131,867319
448970.888201,867847
448970.896270,868376
448970.904339,868905
448970.912408,869434
448970.920477,869963
448970.928546,870491
448970.936616,871020
448970.944685,871549
448970.952754,872078
448970.960823,872607
448970.968892,873135
448970.976961,873664
448970.985031,874193
448970.993100,874722
448971.001169,875251
448971.009238,875780
448971.017307,876308
448971.025376,876837
448971.033445,877366
448971.041515,877895
448971.049584,878424
448971.057653,878952
448971.065722,879481
448971.073791,880010
448971.081860,880539
448971.089930,881068
448971.097999,881597
448971.106068,882125
448971.114137,882654
448971.130275,883712
448971.138345,884241
448971.146414,884769
448971.154483,885298
448971.162552,885827
448971.170621,886356
448971.178690,886885
448971.186760,887413
448971.194829,887942
448971.202898,888471
448971.219036,889529
448971.227105,890057
448971.235175,890586
448971.243244,891115
448971.251313,891644
448971.259382,892173
448971.267451,892702
448971.275520,893230
448971.283590,893759
448971.291659,894288
448971.299728,894817
448971.307797,895346
448971.315866,895874
448971.323935,896403
448971.332004,896932
448971.340074,897461
448971.348143,897990
448971.356212,898518
448971.364281,899047
448971.372350,899576
448971.380420,900105
448971.388489,900634
448971.396558,901163
448971.404627,901691
448971.412696,902220
448971.420765,902749
448971.428834,903278
448971.436904,903807
448971.444973,904335
448971.453042,904864
448971.461111,905393
448971.469180,905922
448971.477249,906451
448971.485319,906980
448971.493388,907508
448971.501457,908037
448971.509526,908566
448971.517595,909095
448971.525664,909624
448971.533734,910152
448971.541803,910681
448971.549872,911210
448971.557941,911739
448971.566010,912268
448971.574079,912796
448971.582149,913325
448971.590218,913854
448971.598287,914383
448971.606356,914912
448971.614425,915440
448971.622494,915969
448971.630564,916498
448971.638633,917027
448971.646702,917556
448971.654771,918085
448971.662840,918613
448971.670909,919142
448971.678979,919671
448971.687048,920200
448971.695117,920729
448971.703186,921257
448971.711255,921786
448971.719324,922315
448971.727394,922844
448971.735463,923373
448971.743532,923902
448971.751601,924430
448971.759670,924959
448971.767739,925488
448971.775808,926017
448971.783878,926546
448971.791947,927074
448971.800016,927603
448971.808085,928132
448971.816154,928661
448971.824223,929190
448971.832293,929718
448971.840362,930247
448971.848431,930776
448971.856500,931305
448971.864569,931834
448971.872638,932362
448971.880708,932891
448971.888777,933420
448971.896846,933949
448971.904915,934478
448971.912984,935007
448971.921053,935535
448971.929123,936064
448971.937192,936593
448971.945261,937122
448971.953330,937651
448971.961399,938179
448971.969468,938708
448971.977538,939237
448971.985607,939766
448971.993676,940295
448972.001745,940823
448972.009814,941352
448972.017883,941881
448972.025953,942410
448972.034022,942939
448972.042091,943468
448972.050160,943996
448972.058229,944525
448972.066298,945054
448972.074368,945583
448972.082437,946112
448972.090506,946640
448972.098575,947169
448972.106644,947698
448972.114713,948227
448972.122782,948756
448972.130852,949285
448972.138921,949813
448972.146990,950342
448972.155059,950871
448972.163128,951400
448972.171198,951929
448972.179267,952457
448972.187336,952986
448972.195405,953515
448972.203474,954044
448972.211543,954573
448972.219612,955101
448972.227682,955630
448972.235751,956159
448972.243820,956688
448972.251889,957217
448972.259958,957745
448972.268027,958274
448972.276097,958803
448972.284166,959332
448972.292235,959861
448972.300304,960390
448972.308373,960918
448972.316442,961447
448972.324512,961976
448972.332581,962505
448972.340650,963034
448972.348719,963562
448972.356788,964091
448972.364857,964620
448972.372927,965149
448972.380996,965678
448972.389065,966207
448972.397134,966735
448972.405203,967264
448972.413272,967793
448972.421342,968322
448972.429411,968851
448972.437480,969379
448972.445549,969908
448972.453618,970437
448972.461687,970966
448972.469757,971495
448972.477826,972023
448972.485895,972552
448972.493964,973081
448972.502033,973610
448972.510102,974139
448972.518172,974668
448972.526241,975196
448972.534310,975725
448972.542379,976254
448972.550448,976783
448972.558517,977312
448972.566586,977840
448972.574656,978369
448972.582725,978898
448972.590794,979427
448972.598863,979956
448972.606932,980484
448972.615001,981013
448972.623071,981542
448972.631140,982071
448972.639209,982600
448972.647278,983129
448972.655347,983657
448972.663416,984186
448972.671486,984715
448972.679555,985244
448972.687624,985773
448972.695693,986301
448972.703762,986830
448972.711831,987359
448972.719901,987888
448972.727970,988417
448972.736039,988945
448972.744108,989474
448972.752177,990003
448972.760246,990532
448972.768316,991061
448972.776385,991590
448972.784454,992118
448972.792523,992647
448972.800592,993176
448972.808661,993705
448972.816731,994234
448972.824800,994762
448972.832869,995291
448972.840938,995820
448972.849007,996349
448972.857076,996878
448972.865146,997406
448972.873215,997935
448972.881284,998464
448972.889353,998993
448972.897422,999522
448972.905491,1000050
448972.913561,1000579
448972.921630,1001108
448972.929699,1001637
448972.937768,1002166
448972.945837,1002695
448972.953906,1003223
448972.961975,1003752
448972.970045,1004281
448972.978114,1004810
448972.986183,1005339
448972.994252,1005867
448973.002321,1006396
448973.010391,1006925
448973.018460,1007454
448973.026529,1007983
448973.034598,1008512
448973.042667,1009040
448973.050736,1009569
448973.058805,1010098
448973.066875,1010627
448973.074944,1011156
448973.083013,1011684
448973.091082,1012213
448973.099151,1012742
448973.107220,1013271
448973.115290,1013800
448973.123359,1014328
448973.131428,1014857
448973.139497,1015386
448973.147566,1015915
448973.155635,1016444
448973.163705,1016973
448973.171774,1017501
448973.179843,1018030
448973.187912,1018559
448973.195981,1019088
448973.204050,1019617
448973.212120,1020145
448973.220189,1020674
448973.228258,1021203
448973.236327,1021732
448973.244396,1022261
448973.252465,1022789
448973.260535,1023318
448973.268604,1023847
448973.276673,1024376
448973.284742,1024905
448973.292811,1025434
448973.300880,1025962
448973.308950,1026491
448973.317019,1027020
448973.325088,1027549
448973.333157,1028078
448973.341226,1028606
448973.349295,1029135
448973.357365,1029664
448973.365434,1030193
448973.373503,1030722
448973.381572,1031250
448973.389641,1031779
448973.397710,1032308
448973.405779,1032837
448973.413849,1033366
448973.421918,1033895
448973.429987,1034423
448973.438056,1034952
448973.446125,1035481
448973.454194,1036010
448973.462264,1036539
448973.470333,1037067
448973.478402,1037596
448973.486471,1038125
448973.494540,1038654
448973.502609,1039183
448973.510679,1039711
448973.518748,1040240
448973.526817,1040769
448973.534886,1041298
448973.542955,1041827
448973.551024,1042355
448973.559094,1042884
448973.567163,1043413
448973.575232,1043942
448973.583301,1044471
448973.591370,1045000
448973.599439,1045528
448973.607509,1046057
448973.615578,1046586
448973.623647,1047115
448973.631716,1047644
448973.639785,1048172
448973.647854,1048701
448973.655924,1049230
448973.663993,1049759
448973.672062,1050288
448973.680131,1050817
448973.688200,1051345
448973.696269,1051874
448973.704339,1052403
448973.712408,1052932
448973.720477,1053461
448973.728546,1053989
448973.736615,1054518
448973.744684,1055047
448973.752753,1055576
448973.760823,1056105
448973.768892,1056633
448973.776961,1057162
448973.785030,1057691
448973.793099,1058220
448973.801168,1058749
448973.809238,1059278
448973.817307,1059806
448973.825376,1060335
448973.833445,1060864
448973.841514,1061393
448973.849583,1061922
448973.857653,1062450
448973.865722,1062979
448973.873791,1063508
448973.881860,1064037
448973.889929,1064566
448973.897998,1065094
448973.906068,1065623
448973.914137,1066152
448973.922206,1066681
448973.930275,1067210
448973.938344,1067739
448973.946413,1068267
448973.954483,1068796
448973.962552,1069325
448973.970621,1069854
448973.978690,1070383
448973.986759,1070911
448973.994828,1071440
448974.002898,1071969
448974.010967,1072498
448974.019036,1073027
448974.027105,1073555
448974.035174,1074084
448974.043243,1074613
448974.051313,1075142
448974.059382,1075671
448974.067451,1076200
448974.075520,1076728
448974.083589,1077257
448974.091658,1077786
448974.099728,1078315
448974.107797,1078844
448974.115866,1079372
448974.123935,1079901
448974.132004,1080430
448974.140073,1080959
448974.148142,1081488
448974.156212,1082016
448974.164281,1082545
448974.172350,1083074
448974.180419,1083603
448974.188488,1084132
448974.196557,1084661
448974.204627,1085189
448974.212696,1085718
448974.220765,1086247
448974.228834,1086776
448974.236903,1087305
448974.244972,1087833
448974.253042,1088362
448974.261111,1088891
448974.269180,1089420
448974.277249,1089949
448974.285318,1090477
448974.293387,1091006
448974.301457,1091535
448974.309526,1092064
448974.317595,1092593
448974.325664,1093122
448974.333733,1093650
448974.341802,1094179
448974.349872,1094708
448974.357941,1095237
448974.366010,1095766
448974.374079,1096294
448974.382148,1096823
448974.390217,1097352
448974.398287,1097881
448974.406356,1098410
448974.414425,1098938
448974.422494,1099467
448974.430563,1099996
448974.438632,1100525
448974.446702,1101054
448974.454771,1101583
448974.462840,1102111
448974.470909,1102640
448974.478978,1103169
448974.487047,1103698
448974.495117,1104227
448974.503186,1104755
448974.511255,1105284
448974.519324,1105813
448974.527393,1106342
448974.535462,1106871
448974.543532,1107400
448974.551601,1107928
448974.559670,1108457
448974.567739,1108986
448974.575808,1109515
448974.583877,1110044
448974.591946,1110572
448974.600016,1111101
448974.608085,1111630
448974.616154,1112159
448974.624223,1112688
448974.632292,1113216
448974.640361,1113745
448974.648431,1114274
448974.656500,1114803
448974.664569,1115332
448974.672638,1115860
448974.680707,1116389
448974.688776,1116918
448974.696846,1117447
448974.704915,1117976
448974.712984,1118505
448974.721053,1119033
448974.729122,1119562
448974.737191,1120091
448974.745261,1120620
448974.753330,1121149
448974.761399,1121677
448974.769468,1122206
448974.777537,1122735
448974.785606,1123264
448974.793676,1123793
448974.801745,1124321
448974.809814,1124850
448974.817883,1125379
448974.825952,1125908
448974.834021,1126437
448974.842091,1126966
448974.850160,1127494
448974.858229,1128023
448974.866298,1128552
448974.874367,1129081
448974.882436,1129610
448974.890506,1130138
448974.898575,1130667
448974.906644,1131196
448974.914713,1131725
448974.922782,1132254
448974.930851,1132782
448974.938921,1133311
448974.946990,1133840
448974.955059,1134369
448974.963128,1134898
448974.971197,1135427
448974.979266,1135955
448974.987335,1136484
448974.995405,1137013
448975.003474,1137542
448975.011543,1138071
448975.019612,1138599
448975.027681,1139128
448975.035750,1139657
448975.043820,1140186
448975.051889,1140715
448975.059958,1141243
448975.068027,1141772
448975.076096,1142301
448975.084165,1142830
448975.092235,1143359
448975.100304,1143888
448975.108373,1144416
448975.116442,1144945
448975.124511,1145474
448975.132580,1146003
448975.140650,1146532
448975.148719,1147060
448975.156788,1147589
448975.164857,1148118
448975.172926,1148647
448975.180995,1149176
448975.189065,1149705
448975.197134,1150233
448975.205203,1150762
448975.213272,1151291
448975.221341,1151820
448975.229410,1152349
448975.237480,1152877
448975.245549,1153406
448975.253618,1153935
448975.261687,1154464
448975.269756,1154993
448975.277825,1155521
448975.285894,1156050
448975.293964,1156579
448975.302033,1157108
448975.310102,1157637
448975.318171,1158165
448975.326240,1158694
448975.334310,1159223
448975.342379,1159752
448975.350448,1160281
448975.358517,1160810
448975.366586,1161338
448975.374655,1161867
448975.382724,1162396
448975.390794,1162925
448975.398863,1163454
448975.406932,1163982
448975.415001,1164511
448975.423070,1165040
448975.431139,1165569
448975.439209,1166098
448975.447278,1166627
448975.455347,1167155
448975.463416,1167684
448975.471485,1168213
448975.479554,1168742
448975.487624,1169271
448975.495693,1169799
448975.503762,1170328
448975.511831,1170857
448975.519900,1171386
448975.527969,1171915
448975.536039,1172443
448975.544108,1172972
448975.552177,1173501
448975.560246,1174030
448975.568315,1174559
448975.576384,1175087
448975.584454,1175616
448975.592523,1176145
448975.600592,1176674
448975.608661,1177203
448975.616730,1177732
448975.624799,1178260
448975.632869,1178789
448975.640938,1179318
448975.649007,1179847
448975.657076,1180376
448975.665145,1180904
448975.673214,1181433
448975.681284,1181962
448975.689353,1182491
448975.697422,1183020
448975.705491,1183548
448975.713560,1184077
448975.721629,1184606
448975.729698,1185135
448975.737768,1185664
448975.745837,1186193
448975.753906,1186721
448975.761975,1187250
448975.770044,1187779
448975.778113,1188308
448975.786183,1188837
448975.794252,1189365
448975.802321,1189894
448975.810390,1190423
448975.818459,1190952
448975.826528,1191481
448975.834598,1192010
448975.842667,1192538
448975.850736,1193067
448975.858805,1193596
448975.866874,1194125
448975.874943,1194654
448975.883013,1195182
448975.891082,1195711
448975.899151,1196240
448975.907220,1196769
448975.915289,1197298
448975.923358,1197826
448975.931428,1198355
448975.939497,1198884
448975.947566,1199413
448975.955635,1199942
448975.963704,1200470
448975.971773,1200999
448975.979843,1201528
448975.987912,1202057
448975.995981,1202586
448976.004050,1203115
448976.012119,1203643
448976.020188,1204172
448976.028258,1204701
448976.036327,1205230
448976.044396,1205759
448976.052465,1206287
448976.060534,1206816
448976.068603,1207345
448976.076673,1207874
448976.084742,1208403
448976.092811,1208932
448976.100880,1209460
448976.108949,1209989
448976.117018,1210518
448976.125088,1211047
448976.133157,1211576
448976.141226,1212104
448976.149295,1212633
448976.157364,1213162
448976.165433,1213691
448976.173502,1214220
448976.181572,1214748
448976.189641,1215277
448976.197710,1215806
448976.205779,1216335
448976.213848,1216864
448976.221917,1217392
448976.229987,1217921
448976.238056,1218450
448976.246125,1218979
448976.254194,1219508
448976.262263,1220037
448976.270332,1220565
448976.278402,1221094
448976.286471,1221623
448976.294540,1222152
448976.302609,1222681
448976.310678,1223209
448976.318747,1223738
448976.326817,1224267
448976.334886,1224796
448976.342955,1225325
448976.351024,1225853
448976.359093,1226382
448976.367162,1226911
448976.375232,1227440
448976.383301,1227969
448976.391370,1228498
448976.399439,1229026
448976.407508,1229555
448976.415577,1230084
448976.423647,1230613
448976.431716,1231142
448976.439785,1231670
448976.447854,1232199
448976.455923,1232728
448976.463992,1233257
448976.472061,1233786
448976.480131,1234315
448976.488200,1234843
448976.496269,1235372
448976.504338,1235901
448976.512407,1236430
448976.520477,1236959
448976.528546,1237487
448976.536615,1238016
448976.544684,1238545
448976.552753,1239074
448976.560822,1239603
448976.568891,1240131
448976.576961,1240660
448976.585030,1241189
448976.593099,1241718
448976.601168,1242247
448976.609237,1242775
448976.617306,1243304
448976.625376,1243833
448976.633445,1244362
448976.641514,1244891
448976.649583,1245420
448976.657652,1245948
448976.665721,1246477
448976.673791,1247006
448976.681860,1247535
448976.689929,1248064
448976.697998,1248592
448976.706067,1249121
448976.714136,1249650
448976.722206,1250179
448976.730275,1250708
448976.738344,1251237
448976.746413,1251765
448976.754482,1252294
448976.762551,1252823
448976.770621,1253352
448976.778690,1253881
448976.786759,1254409
448976.794828,1254938
448976.802897,1255467
448976.810966,1255996
448976.819036,1256525
448976.827105,1257053
448976.835174,1257582
448976.843243,1258111
448976.851312,1258640
448976.859381,1259169
448976.867451,1259698
448976.875520,1260226
448976.883589,1260755
448976.891658,1261284
448976.899727,1261813
448976.907796,1262342
448976.915865,1262870
448976.923935,1263399
448976.932004,1263928
448976.940073,1264457
448976.948142,1264986
448976.956211,1265514
448976.964280,1266043
448976.972350,1266572
448976.980419,1267101
448976.988488,1267630
448976.996557,1268159
448977.004626,1268687
448977.012695,1269216
448977.020765,1269745
448977.028834,1270274
448977.036903,1270803
448977.044972,1271331
448977.053041,1271860
448977.061110,1272389
448977.069180,1272918
448977.077249,1273447
448977.085318,1273975
448977.093387,1274504
448977.101456,1275033
448977.109525,1275562
448977.117595,1276091
448977.125664,1276620
448977.133733,1277148
448977.141802,1277677
448977.149871,1278206
448977.157940,1278735
448977.166010,1279264
448977.174079,1279792
448977.182148,1280321
448977.190217,1280850
448977.198286,1281379
448977.206355,1281908
448977.214425,1282436
448977.230563,1283494
448977.238632,1284023
448977.246701,1284552
448977.254770,1285080
448977.262839,1285609
448977.278978,1286667
448977.287047,1287196
448977.295116,1287725
448977.303185,1288253
448977.311255,1288782
448977.319324,1289311
448977.327393,1289840
448977.335462,1290369
448977.343531,1290897
448977.351600,1291426
448977.359669,1291955
448977.367739,1292484
448977.375808,1293013
448977.383877,1293542
448977.391946,1294070
448977.400015,1294599
448977.408084,1295128
448977.416154,1295657
448977.424223,1296186
448977.432292,1296714
448977.440361,1297243
448977.448430,1297772
448977.456499,1298301
448977.464569,1298830
448977.472638,1299358
448977.480707,1299887
448977.488776,1300416
448977.496845,1300945
448977.504914,1301474
448977.512984,1302003
448977.521053,1302531
448977.529122,1303060
448977.537191,1303589
448977.545260,1304118
448977.553329,1304647
448977.561399,1305175
448977.569468,1305704
448977.577537,1306233
448977.585606,1306762
448977.593675,1307291
448977.601744,1307819
448977.609814,1308348
448977.617883,1308877
448977.625952,1309406
448977.634021,1309935
448977.642090,1310464
448977.650159,1310992
448977.658229,1311521
448977.666298,1312050
448977.674367,1312579
448977.682436,1313108
448977.690505,1313636
448977.698574,1314165
448977.706643,1314694
448977.714713,1315223
448977.722782,1315752
448977.730851,1316280
448977.738920,1316809
448977.746989,1317338
448977.755058,1317867
448977.763128,1318396
448977.771197,1318925
448977.779266,1319453
448977.787335,1319982
448977.795404,1320511
448977.803473,1321040
448977.811543,1321569
448977.819612,1322097
448977.827681,1322626
448977.835750,1323155
448977.843819,1323684
448977.851888,1324213
448977.859958,1324741
448977.868027,1325270
448977.876096,1325799
448977.884165,1326328
448977.892234,1326857
448977.900303,1327385
448977.908373,1327914
448977.916442,1328443
448977.924511,1328972
448977.932580,1329501
448977.940649,1330030
448977.948718,1330558
448977.956788,1331087
448977.964857,1331616
448977.972926,1332145
448977.980995,1332674
448977.989064,1333202
448977.997133,1333731
448978.005203,1334260
448978.013272,1334789
448978.021341,1335318
448978.029410,1335847
448978.037479,1336375
448978.045548,1336904
448978.053618,1337433
448978.061687,1337962
448978.069756,1338491
448978.077825,1339019
448978.085894,1339548
448978.093963,1340077
448978.102032,1340606
448978.110102,1341135
448978.118171,1341663
448978.126240,1342192
448978.134309,1342721
448978.142378,1343250
448978.150448,1343779
448978.158517,1344308
448978.166586,1344836
448978.174655,1345365
448978.182724,1345894
448978.190793,1346423
448978.198862,1346952
448978.206932,1347480
448978.215001,1348009
448978.223070,1348538
448978.231139,1349067
448978.239208,1349596
448978.247277,1350124
448978.255347,1350653
448978.263416,1351182
448978.271485,1351711
448978.279554,1352240
448978.287623,1352769
448978.295692,1353297
448978.303762,1353826
448978.311831,1354355
448978.319900,1354884
448978.327969,1355413
448978.336038,1355941
448978.344107,1356470
448978.352177,1356999
448978.360246,1357528
448978.368315,1358057
448978.376384,1358585
448978.384453,1359114
448978.392522,1359643
448978.400592,1360172
448978.408661,1360701
448978.416730,1361230
448978.424799,1361758
448978.432868,1362287
448978.440937,1362816
448978.449007,1363345
448978.457076,1363874
448978.465145,1364402
448978.473214,1364931
448978.481283,1365460
448978.489352,1365989
448978.497422,1366518
448978.505491,1367046
448978.513560,1367575
448978.521629,1368104
448978.529698,1368633
448978.537767,1369162
448978.545836,1369691
448978.553906,1370219
448978.561975,1370748
448978.570044,1371277
448978.578113,1371806
448978.586182,1372335
448978.594251,1372863
448978.602321,1373392
448978.610390,1373921
448978.618459,1374450
448978.626528,1374979
448978.634597,1375507
448978.642666,1376036
448978.650736,1376565
448978.658805,1377094
448978.666874,1377623
448978.674943,1378152
448978.683012,1378680
448978.691081,1379209
448978.699151,1379738
448978.707220,1380267
448978.715289,1380796
448978.723358,1381324
448978.731427,1381853
448978.739496,1382382
448978.747566,1382911
448978.755635,1383440
448978.763704,1383968
448978.771773,1384497
448978.779842,1385026
448978.787911,1385555
448978.795980,1386084
448978.804050,1386613
448978.812119,1387141
448978.820188,1387670
448978.828257,1388199
448978.836326,1388728
448978.844396,1389257
448978.852465,1389785
448978.860534,1390314
448978.868603,1390843
448978.876672,1391372
448978.884741,1391901
448978.892810,1392429
448978.900880,1392958
448978.908949,1393487
448978.917018,1394016
448978.925087,1394545
448978.933156,1395074
448978.941225,1395602
448978.949295,1396131
448978.957364,1396660
448978.965433,1397189
448978.973502,1397718
448978.981571,1398246
448978.989640,1398775
448978.997710,1399304
448979.005779,1399833
448979.013848,1400362
448979.021917,1400890
448979.029986,1401419
448979.038055,1401948
448979.046125,1402477
448979.054194,1403006
448979.062263,1403535
448979.070332,1404063
448979.078401,1404592
448979.086470,1405121
448979.094540,1405650
448979.102609,1406179
448979.110678,1406707
448979.118747,1407236
448979.126816,1407765
448979.134885,1408294
448979.142955,1408823
448979.151024,1409351
448979.159093,1409880
448979.167162,1410409
448979.175231,1410938
448979.183300,1411467
448979.191370,1411996
448979.199439,1412524
448979.207508,1413053
448979.215577,1413582
448979.223646,1414111
448979.231715,1414640
448979.239785,1415168
448979.247854,1415697
448979.255923,1416226
448979.263992,1416755
448979.272061,1417284
448979.280130,1417812
448979.288199,1418341
448979.296269,1418870
448979.304338,1419399
448979.312407,1419928
448979.320476,1420457
448979.328545,1420985
448979.336614,1421514
448979.344684,1422043
448979.352753,1422572
448979.360822,1423101
448979.368891,1423629
448979.376960,1424158
448979.385029,1424687
448979.393099,1425216
448979.401168,1425745
448979.409237,1426273
448979.417306,1426802
448979.425375,1427331
448979.433444,1427860
448979.441514,1428389
448979.449583,1428918
448979.457652,1429446
448979.465721,1429975
448979.473790,1430504
448979.481859,1431033
448979.489929,1431562
448979.497998,1432090
448979.506067,1432619
448979.514136,1433148
448979.522205,1433677
448979.530274,1434206
448979.538344,1434735
448979.546413,1435263
448979.554482,1435792
448979.562551,1436321
448979.570620,1436850
448979.578689,1437379
448979.586759,1437907
448979.594828,1438436
448979.602897,1438965
448979.610966,1439494
448979.619035,1440023
448979.627104,1440551
448979.635174,1441080
448979.643243,1441609
448979.651312,1442138
448979.659381,1442667
448979.667450,1443195
448979.675519,1443724
448979.683589,1444253
448979.691658,1444782
448979.699727,1445311
448979.707796,1445840
448979.715865,1446368
448979.723934,1446897
448979.732003,1447426
448979.740073,1447955
448979.748142,1448484
448979.756211,1449012
448979.764280,1449541
448979.772349,1450070
448979.780418,1450599
448979.788488,1451128
448979.796557,1451657
448979.804626,1452185
448979.812695,1452714
448979.820764,1453243
448979.828833,1453772
448979.836903,1454301
448979.844972,1454829
448979.853041,1455358
448979.861110,1455887
448979.869179,1456416
448979.877248,1456945
448979.885318,1457473
448979.893387,1458002
448979.901456,1458531
448979.909525,1459060
448979.917594,1459589
448979.925663,1460117
448979.933733,1460646
448979.941802,1461175
448979.949871,1461704
448979.957940,1462233
448979.966009,1462762
448979.974078,1463290
448979.982148,1463819
448979.990217,1464348
448979.998286,1464877
448980.006355,1465406
448980.014424,1465934
448980.022493,1466463
448980.030563,1466992
448980.038632,1467521
448980.046701,1468050
448980.054770,1468578
448980.062839,1469107
448980.070908,1469636
448980.078977,1470165
448980.087047,1470694
448980.095116,1471223
448980.103185,1471751
448980.111254,1472280
448980.119323,1472809
448980.127392,1473338
448980.135462,1473867
448980.143531,1474395
448980.151600,1474924
448980.159669,1475453
448980.167738,1475982
448980.175807,1476511
448980.183877,1477040
448980.191946,1477568
448980.200015,1478097
448980.208084,1478626
448980.216153,1479155
448980.224222,1479684
448980.232292,1480212
448980.240361,1480741
448980.248430,1481270
448980.256499,1481799
448980.264568,1482328
448980.272637,1482856
448980.280707,1483385
448980.288776,1483914
448980.296845,1484443
448980.304914,1484972
448980.312983,1485500
448980.321052,1486029
448980.329122,1486558
448980.337191,1487087
448980.345260,1487616
448980.353329,1488145
448980.361398,1488673
448980.369467,1489202
448980.377537,1489731
448980.385606,1490260
448980.393675,1490789
448980.401744,1491317
448980.409813,1491846
448980.417882,1492375
448980.425951,1492904
448980.434021,1493433
448980.442090,1493962
448980.450159,1494490
448980.458228,1495019
448980.466297,1495548
448980.474367,1496077
448980.482436,1496606
448980.490505,1497134
448980.498574,1497663
448980.506643,1498192
448980.514712,1498721
448980.522781,1499250
448980.530851,1499778
448980.538920,1500307
448980.546989,1500836
448980.555058,1501365
448980.563127,1501894
448980.571196,1502422
448980.579266,1502951
448980.587335,1503480
448980.595404,1504009
448980.603473,1504538
448980.611542,1505067
448980.619611,1505595
448980.627681,1506124
448980.635750,1506653
448980.643819,1507182
448980.651888,1507711
448980.659957,1508239
448980.668026,1508768
448980.676096,1509297
448980.684165,1509826
448980.692234,1510355
448980.700303,1510883
448980.708372,1511412
448980.716441,1511941
448980.724511,1512470
448980.732580,1512999
448980.740649,1513528
448980.748718,1514056
448980.756787,1514585
448980.764856,1515114
448980.772926,1515643
448980.780995,1516172
448980.789064,1516700
448980.797133,1517229
448980.805202,1517758
448980.813271,1518287
448980.821341,1518816
448980.829410,1519345
448980.837479,1519873
448980.845548,1520402
448980.853617,1520931
448980.861686,1521460
448980.869755,1521989
448980.877825,1522517
448980.885894,1523046
448980.893963,1523575
448980.902032,1524104
448980.910101,1524633
448980.918170,1525161
448980.926240,1525690
448980.934309,1526219
448980.942378,1526748
448980.950447,1527277
448980.958516,1527805
448980.966585,1528334
448980.974655,1528863
448980.982724,1529392
448980.990793,1529921
448980.998862,1530450
448981.006931,1530978
448981.015000,1531507
448981.023070,1532036
448981.031139,1532565
448981.039208,1533094
448981.047277,1533622
448981.055346,1534151
448981.063415,1534680
448981.071485,1535209
448981.079554,1535738
448981.087623,1536267
448981.095692,1536795
448981.103761,1537324
448981.111830,1537853
448981.119900,1538382
448981.127969,1538911
448981.136038,1539439
448981.144107,1539968
448981.152176,1540497
448981.160245,1541026
448981.168315,1541555
448981.176384,1542083
448981.184453,1542612
448981.192522,1543141
448981.200591,1543670
448981.208660,1544199
448981.216730,1544728
448981.224799,1545256
448981.232868,1545785
448981.240937,1546314
448981.249006,1546843
448981.257075,1547372
448981.265144,1547900
448981.273214,1548429
448981.281283,1548958
448981.289352,1549487
448981.297421,1550016
448981.305490,1550544
448981.313559,1551073
448981.321629,1551602
448981.329698,1552131
448981.337767,1552660
448981.345836,1553189
448981.353905,1553717
448981.361974,1554246
448981.370044,1554775
448981.378113,1555304
448981.386182,1555833
448981.394251,1556361
448981.410389,1557419
448981.418459,1557948
448981.426528,1558477
448981.434597,1559005
448981.442666,1559534
448981.450735,1560063
448981.458804,1560592
448981.466874,1561121
448981.474943,1561650
448981.483012,1562178
448981.491081,1562707
448981.499150,1563236
448981.507219,1563765
448981.515289,1564294
448981.523358,1564822
448981.531427,1565351
448981.539496,1565880
448981.547565,1566409
448981.555634,1566938
448981.563704,1567466
448981.571773,1567995
448981.579842,1568524
448981.587911,1569053
448981.595980,1569582
448981.604049,1570110
448981.612118,1570639
448981.620188,1571168
448981.628257,1571697
448981.636326,1572226
448981.644395,1572755
448981.652464,1573283
448981.660534,1573812
448981.668603,1574341
448981.676672,1574870
448981.684741,1575399
448981.692810,1575927
448981.700879,1576456
448981.708948,1576985
448981.717018,1577514
448981.725087,1578043
448981.733156,1578572
448981.741225,1579100
448981.749294,1579629
448981.765433,1580687
448981.773502,1581216
448981.781571,1581744
448981.789640,1582273
448981.797709,1582802
448981.805778,1583331
448981.813848,1583860
448981.821917,1584388
448981.829986,1584917
448981.838055,1585446
448981.854193,1586504
448981.862263,1587033
448981.870332,1587561
448981.878401,1588090
448981.886470,1588619
448981.894539,1589148
448981.902608,1589677
448981.910678,1590205
448981.918747,1590734
448981.934885,1591792
448981.942954,1592321
448981.951023,1592849
448981.959093,1593378
448981.967162,1593907
448981.975231,1594436
